A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,Attack
2,2,102,224,51,51,51,0,112,112,112,0,1987804.878,24390.2439,54.66666667,54.72050195,112,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,64,64,12195.12195,12195.12195,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,64,96,32,32,32,0,48,48,48,0,952380.9524,23809.52381,56,91.7986928,162,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,11904.7619,11904.7619,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,64,96,32,32,32,0,48,48,48,0,963855.4217,24096.38554,55.33333333,89.77935917,159,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,12048.19277,12048.19277,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,64,158,32,32,32,0,79,79,79,0,601626.0163,10840.1084,123,171.4292857,319,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,64,64,5420.054201,5420.054201,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,64,158,32,32,32,0,79,79,79,0,1268571.429,22857.14286,58.33333333,99.3042463,173,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,11428.57143,11428.57143,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,138,238,69,69,69,0,119,119,119,0,1748837.209,18604.65116,71.66666667,40.99186911,119,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,52,40,9302.325581,9302.325581,69,119,89,27.38612788,750,0,0,0,0,0,0,0,0,1,111.25,69,119,52,0,0,0,0,0,0,2,138,2,238,-1,-1,1,20,0,0,0,0,0,0,0,0,1
2,2,64,158,32,32,32,0,79,79,79,0,652941.1765,11764.70588,113.3333333,194.5670407,338,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,5882.352941,5882.352941,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,64,96,32,32,32,0,48,48,48,0,553633.218,13840.83045,96.33333333,165.122177,287,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,6920.415225,6920.415225,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,1
17,24,1392,4520,378,0,81.88235294,91.43568939,1418,0,188.3333333,408.5082796,3522.249092,24.42696427,41961.825,108865.081,678166,3,1628208,101763,177295.5885,727969,213,1628888,70821.21739,137509.5608,678166,3,0,0,0,0,552,776,10.12825348,14.29871079,0,1418,140.7619048,316.4223643,100123.1127,0,0,0,1,0,0,0,0,1,144.195122,81.88235294,188.3333333,552,0,0,0,0,0,0,17,1392,24,4520,29200,175,12,32,0,0,0,0,0,0,0,0,1
1,1,48,48,48,48,48,0,48,48,48,0,5854.015489,121.958656,16399,0,16399,16399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,60.97932801,60.97932801,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,1
1,1,43,113,43,43,43,0,113,113,113,0,2207.474282,28.30095233,70669,0,70669,70669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,14.15047616,14.15047616,43,113,66.33333333,40.41451884,1633.333333,0,0,0,0,0,0,0,0,1,99.5,43,113,32,0,0,0,0,0,0,1,43,1,113,-1,-1,0,32,0,0,0,0,0,0,0,0,1
1,1,43,109,43,43,43,0,109,109,109,0,2411.397024,31.72890821,63034,0,63034,63034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,15.8644541,15.8644541,43,109,65,38.10511777,1452,0,0,0,0,0,0,0,0,1,97.5,43,109,32,0,0,0,0,0,0,1,43,1,109,-1,-1,0,32,0,0,0,0,0,0,0,0,1
2,2,64,204,32,32,32,0,102,102,102,0,3767.11366,56.22557701,23714,41067.79068,71135,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,40,28.11278851,28.11278851,32,102,60,38.34057903,1470,0,0,0,0,0,0,0,0,1,75,32,102,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,64,196,32,32,32,0,98,98,98,0,4089.850878,62.92078273,21190.66667,36698.98122,63567,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,40,31.46039137,31.46039137,32,98,58.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,73,32,98,64,0,0,0,0,0,0,2,64,2,196,-1,-1,1,32,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,13986.01399,143,0,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6993.006993,6993.006993,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,0,0,0,0,0,1
1,2,0,0,0,0,0,0,0,0,0,0,0,60000,25,33.9411255,49,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,32,64,20000,40000,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0,0,0,0,0,0,0,0,1
2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,770833.3333,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,1,0,0,0,64,0,41666.66667,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,64,0,0,0,0,0,0,2,37,0,0,307,-1,0,32,0,0,0,0,0,0,0,0,1
1,1,48,48,48,48,48,0,48,48,48,0,5661.712668,117.9523473,16956,0,16956,16956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,58.97617363,58.97617363,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,1
13,0,3055,0,235,235,235,0,0,0,0,0,122000000,520000,2.083333333,1.621353718,7,1,25,2.083333333,1.621353718,7,1,0,0,0,0,0,0,0,0,0,260,0,520000,0,235,235,235,0,0,0,0,0,0,0,0,0,0,0,253.0769231,235,0,260,0,0,0,0,0,0,13,3055,0,0,-1,-1,12,20,0,0,0,0,0,0,0,0,1
3,1,4,4,4,0,1.333333333,2.309401077,4,4,4,0,177777.7778,88888.88889,15,19.05255888,37,4,45,22.5,26.1629509,41,4,0,0,0,0,0,1,0,0,0,96,32,66666.66667,22222.22222,0,4,2.4,2.19089023,4.8,0,1,0,0,1,0,0,0,0,3,1.333333333,4,96,0,0,0,0,0,0,3,4,1,4,302,302,0,32,0,0,0,0,0,0,0,0,1
78,0,3900,0,50,50,50,0,0,0,0,0,36.75976958,0.735195392,1377847.338,11700000,103000000,1,106000000,1377847.338,11700000,103000000,1,0,0,0,0,0,0,0,0,0,2496,0,0.735195392,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50.64102564,50,0,2496,0,0,0,0,0,0,78,3900,0,0,-1,-1,77,32,1581632,0,1581632,1581632,103000000,0,103000000,103000000,1
1,2,0,12,0,0,0,0,6,6,6,0,1090909.091,272727.2727,5.5,4.949747468,9,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,32,40,90909.09091,181818.1818,0,6,3,3.464101615,12,0,0,0,0,1,1,0,0,2,4,0,6,32,0,0,0,0,0,0,1,0,2,12,1444,0,0,32,0,0,0,0,0,0,0,0,1
11,4,172,326,79,0,15.63636364,31.4492376,163,0,81.5,94.10809388,1182897.862,35629.45368,30.07142857,34.27819286,92,1,421,42.1,49.2193503,137,1,243,81,97.77013859,191,4,0,0,0,0,368,144,26128.26603,9501.187648,0,163,31.125,57.86060836,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636364,81.5,368,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0,0,0,0,0,0,0,0,1
9,6,3174,3180,1587,0,352.6666667,699.8012218,1590,0,530,821.0724694,5440068.493,12842.46575,83.42857143,209.2134406,805,1,1168,146,315.7191338,923,1,1024,204.8,340.833097,805,1,0,0,0,0,304,208,7705.479452,5136.986301,0,1590,397.125,710.3992187,504667.05,0,0,0,1,0,0,0,0,0,423.6,352.6666667,530,304,0,0,0,0,0,0,9,3174,6,3180,29200,2081,2,32,0,0,0,0,0,0,0,0,1
50,29,10616,12342,1325,0,212.32,297.1889689,3069,0,425.5862069,619.6552335,205.3223767,0.70652791,1433518.051,4547537.35,16400000,1,112000000,2281926.694,5585515.316,16400000,1,112000000,3993369,6959035.817,16400000,3,0,0,0,0,1616,944,0.447169563,0.259358347,0,3069,286.975,449.9954704,202495.9234,0,0,0,1,0,0,0,0,0,290.6075949,212.32,425.5862069,1616,0,0,0,0,0,0,50,10616,29,12342,29200,2079,26,32,175935.4286,437538.6047,1166762,326,15800000,852965.857,16400000,14200000,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0.125740083,10600000,18400000,31800000,3,31800000,10600000,18400000,31800000,3,0,0,0,0,0,0,0,0,0,0,0,0.125740083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,3,0,3,3,31800000,0,31800000,31800000,1
2,2,102,224,51,51,51,0,112,112,112,0,2000000,24539.8773,54.33333333,54.77529857,112,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,12269.93865,12269.93865,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,504,2884,252,252,252,0,1442,1442,1442,0,4917271.408,5805.515239,229.6666667,390.8661322,681,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,2902.75762,2902.75762,252,1442,728,651.7898434,424830,0,0,0,0,0,0,0,0,1,910,252,1442,64,0,0,0,0,0,0,2,504,2,2884,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,64,158,32,32,32,0,79,79,79,0,1261363.636,22727.27273,58.66666667,99.01683359,173,1,2,2,0,2,2,1,1,0,1,1,0,0,0,0,64,64,11363.63636,11363.63636,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,64,158,32,32,32,0,79,79,79,0,1254237.288,22598.87006,59,100.4589468,175,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,11299.43503,11299.43503,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,142,242,71,71,71,0,121,121,121,0,1536000,16000,83.33333333,139.1414149,244,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,8000,8000,71,121,91,27.38612788,750,0,0,0,0,0,0,0,0,1,113.75,71,121,40,0,0,0,0,0,0,2,142,2,242,-1,-1,1,20,0,0,0,0,0,0,0,0,1
2,2,64,96,32,32,32,0,48,48,48,0,987654.321,24691.35802,54,87.46999486,155,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,12345.67901,12345.67901,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,102,224,51,51,51,0,112,112,112,0,1093959.732,13422.81879,99.33333333,92.30565169,187,3,3,3,0,3,3,187,187,0,187,187,0,0,0,0,64,64,6711.409396,6711.409396,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,64,96,32,32,32,0,48,48,48,0,969696.9697,24242.42424,55,90.06664199,159,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,12121.21212,12121.21212,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,102,224,51,51,51,0,112,112,112,0,2012345.679,24691.35802,54,88.33459119,156,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,12345.67901,12345.67901,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,88,188,44,44,44,0,94,94,94,0,1735849.057,25157.2327,53,84.87048957,151,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,12578.61635,12578.61635,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,64,96,32,32,32,0,48,48,48,0,958083.8323,23952.09581,55.66666667,90.35670054,160,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,11976.0479,11976.0479,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,88,188,44,44,44,0,94,94,94,0,1985611.511,28776.97842,46.33333333,73.32348419,131,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,14388.48921,14388.48921,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,88,188,44,44,44,0,94,94,94,0,1757961.783,25477.70701,52.33333333,85.44783984,151,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,12738.8535,12738.8535,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,1
1,4,0,12,0,0,0,0,6,0,3,3.464101615,196721.3115,81967.21311,15.25,22.89650628,49,1,0,0,0,0,0,51,17,27.71281292,49,1,0,0,0,0,32,104,16393.44262,65573.77049,0,6,2,3.098386677,9.6,0,0,0,0,1,1,0,0,4,2.4,0,3,32,0,0,0,0,0,0,1,0,4,12,237,0,0,32,0,0,0,0,0,0,0,0,1
2,2,64,158,32,32,32,0,79,79,79,0,952789.6996,17167.38197,77.66666667,132.7905619,231,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,8583.690987,8583.690987,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,80,180,40,40,40,0,90,90,90,0,1511627.907,23255.81395,57.33333333,93.24340906,165,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,11627.90698,11627.90698,40,90,60,27.38612788,750,0,0,0,0,0,0,0,0,1,75,40,90,40,0,0,0,0,0,0,2,80,2,180,-1,-1,1,20,0,0,0,0,0,0,0,0,1
2,2,88,188,44,44,44,0,94,94,94,0,1725000,25000,53.33333333,86.31531343,153,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,12500,12500,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,64,158,32,32,32,0,79,79,79,0,1283236.994,23121.38728,57.66666667,98.14954576,171,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,11560.69364,11560.69364,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,356,358,178,178,178,0,179,179,179,0,1878947.368,10526.31579,126.6666667,214.1969499,374,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,5263.157895,5263.157895,178,179,178.4,0.547722558,0.3,0,0,0,0,0,0,0,0,1,223,178,179,64,0,0,0,0,0,0,2,356,2,358,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,80,180,40,40,40,0,90,90,90,0,1031746.032,15873.01587,84,139.4309865,245,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,7936.507937,7936.507937,40,90,60,27.38612788,750,0,0,0,0,0,0,0,0,1,75,40,90,64,0,0,0,0,0,0,2,80,2,180,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,2944,578,1472,1472,1472,0,289,289,289,0,3778969.957,4291.845494,310.6666667,530.2983437,923,3,6,6,0,6,6,3,3,0,3,3,0,0,0,0,64,64,2145.922747,2145.922747,289,1472,998.8,647.9557855,419846.7,0,0,0,0,0,0,0,0,1,1248.5,1472,289,64,0,0,0,0,0,0,2,2944,2,578,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,88,188,44,44,44,0,94,94,94,0,1445026.178,20942.40838,63.66666667,70.81195756,141,2,2,2,0,2,2,48,48,0,48,48,0,0,0,0,64,64,10471.20419,10471.20419,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,64,96,32,32,32,0,48,48,48,0,930232.5581,23255.81395,57.33333333,93.24340906,165,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,11627.90698,11627.90698,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,1
1,4,0,12,0,0,0,0,6,0,3,3.464101615,162162.1622,67567.56757,18.5,35,71,1,0,0,0,0,0,73,24.33333333,40.41451884,71,1,0,0,0,0,32,104,13513.51351,54054.05405,0,6,2,3.098386677,9.6,0,0,0,0,1,1,0,0,4,2.4,0,3,32,0,0,0,0,0,0,1,0,4,12,253,0,0,32,0,0,0,0,0,0,0,0,1
2,2,88,188,44,44,44,0,94,94,94,0,1703703.704,24691.35802,54,87.46999486,155,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,12345.67901,12345.67901,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,88,188,44,44,44,0,94,94,94,0,1780645.161,25806.45161,51.66666667,84.2931393,149,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,12903.22581,12903.22581,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,102,224,51,51,51,0,112,112,112,0,1884393.064,23121.38728,57.66666667,94.69072464,167,2,2,2,0,2,2,4,4,0,4,4,0,0,0,0,64,40,11560.69364,11560.69364,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,0,12,0,6,6,6,0,0,0,0,0,57692.30769,9615.384615,208,0,208,208,208,208,0,208,208,0,0,0,0,0,0,0,0,0,40,0,9615.384615,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0,0,0,0,0,0,0,0,1
2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0,0,0,0,0,0,0,0,1
2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,127,-1,1,20,0,0,0,0,0,0,0,0,1
2,0,12,0,6,6,6,0,0,0,0,0,59113.30049,9852.216749,203,0,203,203,203,203,0,203,203,0,0,0,0,0,0,0,0,0,40,0,9852.216749,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0,0,0,0,0,0,0,0,1
2,0,12,0,6,6,6,0,0,0,0,0,24144.86922,4024.144869,497,0,497,497,497,497,0,497,497,0,0,0,0,0,0,0,0,0,40,0,4024.144869,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,127,-1,1,20,0,0,0,0,0,0,0,0,1
2,0,12,0,6,6,6,0,0,0,0,0,48387.09677,8064.516129,248,0,248,248,248,248,0,248,248,0,0,0,0,0,0,0,0,0,40,0,8064.516129,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0,0,0,0,0,0,0,0,1
3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,720588.2353,58823.52941,22.66666667,25.89079631,52,3,16,8,7.071067812,13,3,0,0,0,0,0,0,0,0,0,60,20,44117.64706,14705.88235,6,31,11,11.18033989,125,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6,60,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0,0,0,0,0,0,0,0,1
3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,9800000,800000,1.666666667,1.154700538,3,1,4,2,1.414213562,3,1,0,0,0,0,0,0,0,0,0,60,20,600000,200000,6,31,11,11.18033989,125,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6,60,0,0,0,0,0,0,3,43,1,6,1047,0,2,20,0,0,0,0,0,0,0,0,1
3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,141618.4971,11560.69364,115.3333333,197.1657509,343,1,346,173,240.4163056,343,3,0,0,0,0,0,0,0,0,0,60,20,8670.520231,2890.17341,6,31,11,11.18033989,125,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6,60,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0,0,0,0,0,0,0,0,1
3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,1139534.884,93023.25581,14.33333333,21.38535324,39,1,4,2,1.414213562,3,1,0,0,0,0,0,0,0,0,0,60,20,69767.44186,23255.81395,6,31,11,11.18033989,125,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6,60,0,0,0,0,0,0,3,43,1,6,1013,0,2,20,0,0,0,0,0,0,0,0,1
2,0,12,0,6,6,6,0,0,0,0,0,61224.4898,10204.08163,196,0,196,196,196,196,0,196,196,0,0,0,0,0,0,0,0,0,40,0,10204.08163,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0,0,0,0,0,0,0,0,1
1,1,47,108,47,47,47,0,108,108,108,0,4955.876711,63.94679627,31276,0,31276,31276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.97339813,31.97339813,47,108,67.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,101,47,108,32,0,0,0,0,0,0,1,47,1,108,-1,-1,0,32,0,0,0,0,0,0,0,0,1
1,1,47,79,47,47,47,0,79,79,79,0,4012.227742,63.68615463,31404,0,31404,31404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,31.84307731,31.84307731,47,79,57.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,86.5,47,79,20,0,0,0,0,0,0,1,47,1,79,-1,-1,0,20,0,0,0,0,0,0,0,0,1
4,2,168,310,42,42,42,0,155,155,155,0,14882.62034,186.8111339,6423.6,10879.83411,25119,3,25126,8375.333333,14500.44069,25119,3,4,4,0,4,4,0,0,0,0,80,40,124.540756,62.27037798,42,155,74.28571429,55.13835412,3040.238095,0,0,0,0,0,0,0,0,0,86.66666667,42,155,80,0,0,0,0,0,0,4,168,2,310,-1,-1,3,20,0,0,0,0,0,0,0,0,1
10,8,341,390,293,0,34.1,90.98772811,384,0,48.75,135.4777262,14.11764151,0.347630024,3045834.529,4620811.428,10000000,214,51800000,5753243,5217076.084,10200000,779,51200000,7315865.571,4928693.033,10200000,426,0,0,0,0,212,232,0.193127791,0.154502233,0,384,38.47368421,106.8500343,11416.92982,0,0,0,1,0,0,0,0,0,40.61111111,34.1,48.75,212,0,0,0,0,0,0,10,341,8,390,8192,946,9,20,253068.2,115026.0851,458833,201433,9989164.8,24345.87285,10000000,9945614,1
2,2,72,136,36,36,36,0,68,68,68,0,1175141.243,22598.87006,59,61.6116872,125,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,64,64,11299.43503,11299.43503,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61,36,68,64,0,0,0,0,0,0,2,72,2,136,-1,-1,1,32,0,0,0,0,0,0,0,0,1
4,2,144,194,36,36,36,0,97,97,97,0,10684.70633,189.6693431,6326.8,8708.698364,17129,3,17135,5711.666667,9887.70071,17129,3,4,4,0,4,4,0,0,0,0,128,64,126.4462287,63.22311437,36,97,53.42857143,29.76495222,885.952381,0,0,0,0,0,0,0,0,0,62.33333333,36,97,128,0,0,0,0,0,0,4,144,2,194,-1,-1,3,32,0,0,0,0,0,0,0,0,1
3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,192156.8627,15686.27451,85,98.89893832,194,1,195,97.5,136.4716088,194,1,0,0,0,0,0,0,0,0,0,60,20,11764.70588,3921.568627,6,31,11,11.18033989,125,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6,60,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0,0,0,0,0,0,0,0,1
95,125,3528,230313,396,0,37.13684211,100.3863399,4380,0,1842.504,894.4183425,61546.38581,57.90346808,17348.98174,98896.89293,1066258,1,3799427,40419.43617,152866.4152,1066258,3,3751818,30256.59677,136484.9571,1094739,1,0,0,0,0,1912,2512,25.00377031,32.89969777,0,4380,1058.104072,1122.498922,1260003.83,0,0,0,1,0,0,0,0,1,1062.913636,37.13684211,1842.504,1912,0,0,0,0,0,0,95,3528,125,230313,8192,1147,94,20,0,0,0,0,0,0,0,0,1
